PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,SEASON,POSITION,POS_EST,GAMES,MIN,DEF_POSS,RIM BLKS/75,BLKS/75,RIM CONTEST/75,%RIM_CONTEST,%BLK_RATE_CONTEST,OPP_RIM_FREQ_ON,OPP_RIM_FG_ON,OPP_RIM_FREQ_ON-OFF,OPP_RIM_FG_ON-OFF,RA_FREQ,OPP_RA_FGA/75,PAINT_NO_RA_FREQ,OPP_PAINT_NO_RA_FGA/75,PAINT_W_RA_FREQ,OPP_PAINT_W_RA_FGA/75,SEASON_ABRV
203110,Draymond Green,GSW,26.0,2015-16,F,4.26,81.0,2808.0,5896.0,0.8,1.4,5.0,24.9,15.6,29.799999999999997,58.199999999999996,-4.200000000000003,-6.100000000000001,29.9,20.0,18.0,12.1,47.9,32.1,2015
2400,Drew Gooden,WAS,34.0,2015-16,F,4.3,30.0,305.0,623.0,1.0,1.3,4.1,20.0,23.5,32.1,63.7,2.1000000000000014,1.8000000000000043,32.6,20.5,14.4,9.0,46.9,29.5,2015
2730,Dwight Howard,HOU,30.0,2015-16,C-F,5.0,71.0,2280.0,4554.0,1.1,1.9,5.6,27.3,19.6,30.7,63.0,-5.300000000000001,1.3999999999999986,30.8,20.4,14.3,9.5,45.1,29.8,2015
202334,Ed Davis,POR,27.0,2015-16,C-F,4.64,81.0,1684.0,3323.0,1.4,1.6,7.0,34.6,19.9,30.5,55.300000000000004,-0.6000000000000014,-2.8999999999999915,30.5,20.3,14.2,9.5,44.7,29.8,2015
1882,Elton Brand,PHI,37.0,2015-16,F,4.9,17.0,225.0,465.0,1.0,1.3,5.5,31.8,17.6,25.900000000000002,63.2,-7.699999999999999,2.200000000000003,26.1,17.3,20.5,13.5,46.6,30.8,2015
202683,Enes Freedom,OKC,24.0,2015-16,C,5.0,82.0,1721.0,3409.0,0.4,0.7,6.5,27.2,6.1,35.0,60.3,-0.8999999999999986,4.099999999999994,35.2,23.8,15.2,10.3,50.4,34.1,2015
203105,Festus Ezeli,GSW,26.0,2015-16,C,5.0,46.0,770.0,1591.0,1.3,2.4,8.5,44.1,15.5,28.799999999999997,61.9,-2.700000000000003,2.200000000000003,28.9,19.3,21.7,14.5,50.6,33.8,2015
1626163,Frank Kaminsky,CHA,23.0,2015-16,F-C,5.0,81.0,1708.0,3382.0,0.8,1.0,4.9,24.1,15.9,30.7,58.4,-0.3000000000000007,-1.5,30.7,20.3,14.3,9.5,45.0,29.7,2015
203507,Giannis Antetokounmpo,MIL,21.0,2015-16,F,4.41,80.0,2823.0,5535.0,1.2,1.5,4.7,20.1,25.7,35.8,59.699999999999996,-1.6000000000000014,1.7999999999999972,35.9,23.6,11.9,7.8,47.8,31.3,2015
203476,Gorgui Dieng,MIN,26.0,2015-16,C,4.82,82.0,2220.0,4387.0,1.3,1.6,6.8,30.2,18.8,34.2,62.7,0.0,-2.0999999999999943,34.3,22.5,13.4,8.8,47.7,31.3,2015
202328,Greg Monroe,MIL,26.0,2015-16,C,5.0,79.0,2314.0,4526.0,0.9,1.1,7.1,29.8,12.9,36.3,60.9,0.0,4.100000000000001,36.4,23.7,12.3,8.0,48.7,31.7,2015
202962,Greg Smith,MIN,25.0,2015-16,C,4.61,18.0,192.0,384.0,0.0,0.2,7.2,30.8,0.0,36.0,70.0,1.8999999999999986,6.700000000000003,36.0,23.4,12.3,8.0,48.3,31.4,2015
202355,Hassan Whiteside,MIA,27.0,2015-16,C,5.0,73.0,2125.0,4090.0,2.9,4.9,8.6,40.3,33.4,30.599999999999998,55.7,-1.2000000000000028,-4.699999999999996,30.7,21.3,18.6,12.9,49.3,34.2,2015
203156,Henry Sims,BKN,26.0,2015-16,C-F,5.0,14.0,263.0,532.0,1.4,2.0,9.2,34.9,15.4,38.7,71.0,3.6000000000000085,8.0,38.7,26.2,11.4,7.8,50.1,34.0,2015
101133,Ian Mahinmi,IND,29.0,2015-16,C,5.0,71.0,1816.0,3678.0,1.2,1.5,6.4,32.1,18.1,30.599999999999998,58.599999999999994,-3.300000000000008,-0.7000000000000028,30.9,20.0,11.9,7.7,42.8,27.7,2015
203210,JaMychal Green,MEM,26.0,2015-16,F-C,4.18,78.0,1446.0,2879.0,0.6,0.9,3.6,19.2,17.3,31.4,58.3,0.09999999999999787,-3.1000000000000014,31.4,18.9,13.1,7.9,44.5,26.7,2015
201580,JaVale McGee,DAL,28.0,2015-16,C-F,5.0,34.0,370.0,715.0,1.9,2.7,7.8,37.9,24.3,29.4,59.3,0.40000000000000213,-3.3000000000000043,29.5,20.5,14.8,10.3,44.4,30.7,2015
203953,Jabari Parker,MIL,21.0,2015-16,F,4.72,76.0,2408.0,4724.0,0.3,0.5,3.7,15.4,8.5,36.3,61.8,0.10000000000000142,6.8999999999999915,36.4,24.2,11.1,7.4,47.5,31.6,2015
1626143,Jahlil Okafor,PHI,20.0,2015-16,C-F,5.0,53.0,1591.0,3127.0,1.0,1.5,6.9,30.7,13.8,33.4,61.0,0.3999999999999986,-0.19999999999999574,33.5,22.6,16.2,10.9,49.7,33.5,2015
201949,James Johnson,TOR,29.0,2015-16,F,4.04,56.0,908.0,1737.0,0.7,1.4,2.6,11.9,26.7,31.8,62.2,0.6000000000000014,5.70000000000001,32.1,21.8,16.0,10.9,48.1,32.7,2015
201162,Jared Dudley,WAS,30.0,2015-16,F,4.06,81.0,2098.0,4244.0,0.2,0.3,4.2,21.5,4.2,30.599999999999998,63.0,1.0,2.0,30.7,19.6,14.4,9.2,45.1,28.7,2015
203096,Jared Sullinger,BOS,24.0,2015-16,C-F,4.3,80.0,1900.0,3846.0,0.5,0.9,5.7,27.3,9.6,31.6,59.599999999999994,-1.2000000000000028,-0.8000000000000043,31.8,20.9,16.1,10.5,47.8,31.4,2015
1626185,Jarell Martin,MEM,22.0,2015-16,F,4.22,27.0,380.0,746.0,0.6,0.7,4.3,24.2,14.0,28.999999999999996,56.2,-2.600000000000005,-4.499999999999993,29.0,17.9,15.1,9.3,44.1,27.2,2015
201160,Jason Smith,ORL,30.0,2015-16,F-C,5.0,75.0,1144.0,2287.0,1.4,2.1,6.5,29.7,21.6,33.2,61.7,-0.7999999999999972,0.6000000000000014,33.4,21.9,13.3,8.7,46.7,30.7,2015
201965,Jeff Ayres,LAC,29.0,2015-16,F-C,4.83,17.0,107.0,216.0,0.7,1.0,6.9,29.9,10.0,34.5,67.2,3.0,8.100000000000009,34.5,23.3,13.4,9.0,47.9,32.3,2015
203481,Jeff Withey,UTA,26.0,2015-16,C,4.88,51.0,658.0,1225.0,2.4,3.2,9.6,42.5,25.0,33.800000000000004,57.699999999999996,1.6000000000000014,-1.3000000000000043,33.9,22.5,14.0,9.3,48.0,31.8,2015
203924,Jerami Grant,PHI,22.0,2015-16,F,4.11,77.0,2066.0,4205.0,1.5,2.3,4.7,21.4,31.3,33.2,60.199999999999996,0.0,-2.000000000000007,33.3,22.1,15.8,10.5,49.1,32.6,2015
201149,Joakim Noah,CHI,31.0,2015-16,F-C,5.0,29.0,635.0,1272.0,0.9,1.7,5.0,24.6,18.8,29.599999999999998,58.699999999999996,-4.600000000000005,1.2000000000000028,29.6,20.4,14.1,9.7,43.7,30.1,2015
203530,Joffrey Lauvergne,DEN,24.0,2015-16,C,4.83,59.0,1041.0,2060.0,0.5,0.5,5.4,22.2,8.8,35.9,62.4,3.299999999999997,2.700000000000003,36.1,24.3,13.0,8.7,49.1,33.0,2015
203089,John Henson,MIL,25.0,2015-16,F-C,5.0,57.0,960.0,1870.0,3.0,4.4,8.9,35.9,33.5,36.4,54.6,0.20000000000000284,-6.0,36.7,24.7,10.0,6.7,46.7,31.4,2015
202720,Jon Leuer,PHX,27.0,2015-16,F,4.29,67.0,1255.0,2599.0,0.5,0.9,6.3,28.5,7.8,34.4,60.8,3.099999999999998,-2.6000000000000014,34.5,22.0,13.8,8.8,48.3,30.8,2015
201973,Jonas Jerebko,BOS,29.0,2015-16,F,4.24,77.0,1160.0,2376.0,0.4,0.7,3.7,16.8,11.2,33.5,61.4,1.8000000000000007,2.0,33.6,21.8,15.6,10.1,49.2,31.9,2015
202685,Jonas Valanciunas,TOR,24.0,2015-16,C,5.0,59.0,1527.0,2923.0,1.3,2.0,7.4,35.3,17.4,30.7,62.1,-1.1000000000000014,6.899999999999999,30.8,20.9,16.0,10.9,46.9,31.8,2015
201941,Jordan Hill,IND,28.0,2015-16,F-C,4.78,73.0,1513.0,2962.0,0.7,0.9,7.3,33.5,9.7,32.5,59.699999999999996,0.19999999999999574,1.1999999999999957,32.7,21.8,13.5,9.0,46.2,30.7,2015
201177,Josh McRoberts,MIA,29.0,2015-16,F,4.69,42.0,595.0,1155.0,0.3,0.5,4.1,20.3,6.3,30.9,59.5,-0.3000000000000007,1.9000000000000057,30.9,20.2,15.4,10.1,46.2,30.3,2015
203944,Julius Randle,LAL,21.0,2015-16,F-C,4.1,81.0,2286.0,4571.0,0.4,0.5,5.2,22.1,7.8,35.199999999999996,66.2,1.999999999999993,2.8000000000000043,35.3,23.6,12.7,8.5,48.0,32.1,2015
1626147,Justin Anderson,DAL,22.0,2015-16,F-G,4.05,55.0,647.0,1304.0,1.2,1.4,2.8,14.8,41.7,28.799999999999997,57.8,-0.3000000000000007,-5.300000000000004,29.0,18.6,14.7,9.4,43.6,28.1,2015
203994,Jusuf Nurkic,DEN,21.0,2015-16,C,5.0,32.0,547.0,1093.0,2.0,3.0,6.9,30.7,29.0,34.2,63.1,0.8000000000000043,3.1000000000000014,34.3,22.4,12.8,8.4,47.2,30.7,2015
1626157,Karl-Anthony Towns,MIN,20.0,2015-16,C-F,4.39,82.0,2627.0,5228.0,1.2,2.0,6.9,30.1,18.0,34.0,62.9,-0.6999999999999957,-2.20000000000001,34.1,22.8,13.2,8.8,47.4,31.6,2015
203482,Kelly Olynyk,BOS,25.0,2015-16,F-C,4.89,68.0,1370.0,2788.0,0.5,0.9,5.4,25.5,9.0,31.8,60.099999999999994,-0.5999999999999979,0.09999999999999432,31.9,21.1,15.8,10.4,47.7,31.5,2015
2570,Kendrick Perkins,NOP,31.0,2015-16,C,5.0,37.0,542.0,1092.0,0.5,0.8,5.6,29.0,9.8,29.4,68.89999999999999,-2.5000000000000036,5.999999999999993,29.4,19.4,12.5,8.2,41.9,27.7,2015
202702,Kenneth Faried,DEN,26.0,2015-16,F-C,4.89,67.0,1694.0,3360.0,1.2,1.3,5.3,23.9,22.2,33.7,61.5,0.30000000000000426,1.8000000000000043,33.8,22.4,12.5,8.3,46.3,30.6,2015
201142,Kevin Durant,OKC,27.0,2015-16,F,4.27,72.0,2578.0,5238.0,0.5,1.2,3.1,12.7,17.4,35.6,57.3,0.20000000000000284,-2.0,35.8,24.5,13.4,9.2,49.2,33.6,2015
708,Kevin Garnett,MIN,40.0,2015-16,F,4.01,38.0,556.0,1089.0,0.4,0.7,5.8,27.0,7.1,32.4,57.599999999999994,-2.1000000000000014,-7.000000000000014,32.7,21.4,14.5,9.5,47.2,30.9,2015
201567,Kevin Love,CLE,27.0,2015-16,F-C,4.03,77.0,2424.0,4639.0,0.5,0.7,5.5,26.6,8.8,30.8,61.199999999999996,0.9000000000000021,0.5,30.9,20.6,15.8,10.5,46.7,31.1,2015
202338,Kevin Seraphin,NYK,26.0,2015-16,F-C,4.51,48.0,526.0,1044.0,2.0,2.6,7.5,32.2,26.9,35.5,53.300000000000004,1.3999999999999986,-4.099999999999994,35.7,23.2,15.6,10.1,51.3,33.3,2015
201585,Kosta Koufos,SAC,27.0,2015-16,C,5.0,77.0,1463.0,2997.0,1.0,1.7,6.5,36.0,14.6,26.900000000000002,65.9,-2.0999999999999943,1.9000000000000057,27.3,18.1,17.7,11.8,45.0,29.9,2015
204001,Kristaps Porzingis,NYK,20.0,2015-16,F-C,5.0,72.0,2047.0,3950.0,1.9,2.5,7.3,30.7,26.4,34.300000000000004,56.3,0.0,-1.1000000000000014,34.4,23.7,13.6,9.4,48.0,33.0,2015
203124,Kyle O'Quinn,NYK,26.0,2015-16,C-F,4.9,65.0,764.0,1498.0,1.5,2.5,8.7,38.3,17.3,32.9,57.099999999999994,-1.6999999999999957,0.29999999999999716,33.1,22.6,13.8,9.4,46.8,32.0,2015
200746,LaMarcus Aldridge,SAS,30.0,2015-16,C-F,5.0,74.0,2261.0,4362.0,0.8,1.4,4.6,22.9,17.4,30.4,56.699999999999996,-2.0,-1.2000000000000028,30.5,20.2,16.9,11.2,47.4,31.5,2015
1626204,Larry Nance Jr.,LAL,23.0,2015-16,F-C,4.42,63.0,1266.0,2483.0,0.6,0.7,4.2,18.8,13.8,33.1,64.3,-1.8999999999999986,-1.1000000000000085,33.4,22.1,14.3,9.5,47.7,31.6,2015
202730,Lavoy Allen,IND,27.0,2015-16,F-C,4.16,79.0,1599.0,3121.0,0.6,1.0,4.6,22.3,14.0,31.4,55.800000000000004,-1.7000000000000028,-5.099999999999994,31.6,20.8,13.1,8.6,44.6,29.4,2015
2544,LeBron James,CLE,31.0,2015-16,F,4.23,76.0,2709.0,5252.0,0.5,0.7,2.2,10.7,25.0,30.7,58.9,0.6999999999999993,-6.800000000000004,30.8,20.3,15.7,10.4,46.5,30.7,2015
200811,Lou Amundson,NYK,33.0,2015-16,F,4.35,29.0,204.0,400.0,1.1,1.3,6.8,33.3,16.7,31.7,51.4,-2.6999999999999993,-5.699999999999996,32.0,20.2,10.9,6.9,42.9,27.2,2015
203512,Lucas Nogueira,TOR,23.0,2015-16,C,5.0,29.0,225.0,445.0,1.0,2.0,8.8,35.4,11.5,36.6,56.2,5.600000000000001,-1.79999999999999,36.8,24.8,14.3,9.6,51.1,34.4,2015
2449,Luis Scola,TOR,36.0,2015-16,F,4.53,75.0,1617.0,3118.0,0.4,0.6,3.7,17.9,9.7,31.1,62.0,-0.3999999999999986,6.999999999999993,31.2,20.8,16.5,11.0,47.7,31.8,2015
201188,Marc Gasol,MEM,31.0,2015-16,C,5.0,52.0,1791.0,3414.0,0.9,1.5,6.2,31.2,14.1,31.1,59.9,-0.3999999999999986,-0.7000000000000028,31.1,19.9,12.1,7.7,43.2,27.6,2015
101162,Marcin Gortat,WAS,32.0,2015-16,C,5.0,75.0,2256.0,4565.0,1.0,1.6,7.1,36.9,14.5,29.099999999999998,60.099999999999994,-2.5000000000000036,-4.500000000000014,29.2,19.3,14.5,9.6,43.7,28.9,2015
202694,Marcus Morris Sr.,DET,26.0,2015-16,F,4.09,80.0,2856.0,5629.0,0.1,0.3,2.4,11.7,6.0,31.4,62.4,0.3999999999999986,2.8999999999999986,31.5,20.7,17.0,11.2,48.6,31.9,2015
201578,Marreese Speights,GSW,28.0,2015-16,F-C,4.93,72.0,832.0,1675.0,0.8,1.5,7.3,31.6,10.4,34.1,60.699999999999996,4.0000000000000036,0.6999999999999957,34.3,23.2,17.1,11.6,51.5,34.8,2015
101107,Marvin Williams,CHA,30.0,2015-16,F,4.04,81.0,2338.0,4584.0,1.0,1.3,4.8,22.8,21.5,31.3,59.3,1.1000000000000014,0.10000000000000142,31.4,21.1,13.3,8.9,44.7,30.0,2015
203486,Mason Plumlee,POR,26.0,2015-16,F-C,5.0,82.0,2084.0,4184.0,1.3,1.5,7.6,35.6,17.3,32.0,57.8,2.5,1.79999999999999,32.2,21.2,15.5,10.2,47.7,31.5,2015
203086,Meyers Leonard,POR,24.0,2015-16,F-C,5.0,61.0,1333.0,2620.0,0.5,0.5,5.0,27.2,9.7,28.000000000000004,59.0,-4.199999999999999,2.8999999999999915,28.2,18.4,14.1,9.2,42.3,27.7,2015
201563,Michael Beasley,HOU,27.0,2015-16,F,4.11,20.0,363.0,743.0,0.9,0.9,5.9,26.1,15.5,33.300000000000004,60.0,0.4000000000000057,-2.6000000000000014,33.6,22.4,12.3,8.2,45.8,30.6,2015
203118,Mike Scott,ATL,27.0,2015-16,F,4.04,75.0,1146.0,2301.0,0.4,0.6,3.3,16.4,10.9,31.0,55.7,-2.200000000000003,-1.1999999999999886,31.1,20.1,13.3,8.6,44.4,28.7,2015
203101,Miles Plumlee,MIL,27.0,2015-16,C,4.95,61.0,870.0,1714.0,1.8,2.2,8.6,34.9,20.9,36.8,58.199999999999996,0.6999999999999957,-1.2000000000000028,36.9,24.5,11.5,7.6,48.4,32.2,2015
1626149,Montrezl Harrell,HOU,22.0,2015-16,F-C,4.97,39.0,379.0,787.0,0.6,1.0,3.7,18.1,15.4,32.1,61.6,-0.8999999999999986,-0.7999999999999972,32.1,20.6,13.2,8.5,45.3,29.1,2015
1626167,Myles Turner,IND,20.0,2015-16,C-F,5.0,60.0,1367.0,2779.0,1.9,2.3,8.3,37.1,23.1,33.900000000000006,57.99999999999999,2.3000000000000043,-1.500000000000007,34.2,22.4,13.5,8.9,47.7,31.3,2015
202357,Nemanja Bjelica,MIN,28.0,2015-16,F,5.0,60.0,1075.0,2144.0,0.7,0.7,5.9,26.6,11.2,34.5,62.3,0.3999999999999986,-1.9000000000000057,34.6,22.2,11.5,7.4,46.2,29.6,2015
2403,Nene,WAS,33.0,2015-16,C-F,5.0,57.0,1094.0,2238.0,0.6,0.9,5.9,30.6,10.2,31.5,62.9,1.9000000000000021,1.1999999999999957,31.7,19.3,14.2,8.7,45.9,28.0,2015
203457,Nerlens Noel,PHI,22.0,2015-16,C-F,5.0,67.0,1965.0,3964.0,1.3,1.9,6.9,31.1,18.9,33.7,60.0,1.0,-2.200000000000003,33.7,22.3,14.7,9.7,48.4,32.0,2015
2555,Nick Collison,OKC,35.0,2015-16,F-C,4.77,59.0,699.0,1378.0,0.7,0.9,5.0,23.5,14.1,32.300000000000004,59.099999999999994,-3.8999999999999915,1.3999999999999986,32.6,21.3,16.4,10.7,49.0,32.1,2015
201587,Nicolas Batum,CHA,27.0,2015-16,G-F,4.66,70.0,2448.0,4864.0,0.5,0.7,2.4,11.2,19.1,32.5,59.5,4.300000000000004,0.6000000000000014,32.5,21.7,13.0,8.7,45.5,30.4,2015
203999,Nikola Jokic,DEN,21.0,2015-16,C,5.0,80.0,1733.0,3410.0,0.9,1.1,7.2,35.6,12.9,30.9,57.699999999999996,-4.5,-4.600000000000001,31.0,20.1,12.7,8.2,43.7,28.4,2015
202703,Nikola Mirotic,CHI,25.0,2015-16,F,4.01,66.0,1646.0,3281.0,0.5,1.1,4.7,19.4,11.7,35.099999999999994,60.199999999999996,2.79999999999999,4.3999999999999915,35.1,24.3,14.8,10.3,49.9,34.6,2015
201593,Nikola Pekovic,MIN,30.0,2015-16,C,5.0,12.0,156.0,288.0,0.0,0.0,7.6,39.2,0.0,27.700000000000003,74.3,-6.799999999999997,11.0,27.7,19.3,16.5,11.5,44.2,30.7,2015
202696,Nikola Vucevic,ORL,25.0,2015-16,C,5.0,64.0,1998.0,3967.0,0.9,1.3,6.4,30.5,13.8,31.8,61.5,-4.099999999999998,0.5,31.9,21.1,14.1,9.3,46.0,30.4,2015
203943,Noah Vonleh,POR,20.0,2015-16,F,4.99,78.0,1174.0,2304.0,0.7,0.8,4.7,22.5,13.9,31.3,57.099999999999994,0.6000000000000014,0.20000000000000284,31.5,20.9,16.5,10.9,47.9,31.8,2015
201600,Omer Asik,NOP,29.0,2015-16,C,5.0,68.0,1178.0,2326.0,0.6,0.7,7.3,36.6,7.9,29.7,63.9,-2.600000000000005,0.29999999999999716,29.8,20.0,13.4,9.0,43.2,29.0,2015
202335,Patrick Patterson,TOR,27.0,2015-16,F,4.46,78.0,1984.0,3773.0,0.4,0.6,3.6,17.0,12.0,31.2,54.7,-0.3000000000000007,-6.399999999999999,31.6,21.4,16.4,11.1,48.0,32.6,2015
2200,Pau Gasol,CHI,35.0,2015-16,C-F,4.98,72.0,2291.0,4567.0,1.8,2.4,7.7,32.6,22.8,33.4,56.49999999999999,-0.20000000000000284,-2.9000000000000057,33.4,23.7,15.2,10.8,48.6,34.5,2015
200794,Paul Millsap,ATL,31.0,2015-16,F,4.96,81.0,2647.0,5324.0,1.7,2.0,5.9,26.0,28.2,33.7,57.099999999999994,3.3000000000000043,1.4999999999999858,33.9,22.7,13.0,8.7,46.9,31.4,2015
203112,Quincy Acy,SAC,25.0,2015-16,F,4.67,58.0,869.0,1798.0,0.7,1.0,4.8,24.5,14.7,30.099999999999998,63.6,2.399999999999995,-1.3999999999999986,30.3,19.7,14.3,9.3,44.6,29.0,2015
1626158,Richaun Holmes,PHI,22.0,2015-16,F,4.96,51.0,702.0,1447.0,1.3,2.1,5.7,29.6,22.7,30.2,58.9,-3.600000000000005,-2.6000000000000014,30.2,19.2,18.6,11.8,48.8,31.0,2015
203496,Robert Covington,PHI,25.0,2015-16,F,4.03,67.0,1903.0,3882.0,0.6,0.8,3.1,14.8,17.8,33.5,58.599999999999994,0.6000000000000014,-4.700000000000003,33.6,21.3,15.4,9.8,49.1,31.0,2015
203135,Robert Sacre,LAL,27.0,2015-16,C,5.0,25.0,320.0,648.0,1.0,1.2,7.3,35.4,14.3,32.2,68.5,-2.3999999999999915,3.700000000000003,32.2,20.6,13.0,8.3,45.3,28.9,2015
201577,Robin Lopez,NYK,28.0,2015-16,C,5.0,82.0,2219.0,4266.0,1.8,2.3,8.0,34.1,22.8,33.4,57.099999999999994,-1.8999999999999986,0.6000000000000014,33.5,23.5,14.5,10.2,48.1,33.8,2015
201579,Roy Hibbert,LAL,29.0,2015-16,C,5.0,81.0,1878.0,3739.0,1.5,2.2,7.4,31.4,20.7,33.900000000000006,63.7,-0.8999999999999915,-2.700000000000003,34.1,23.4,13.8,9.5,47.9,32.9,2015
203497,Rudy Gobert,UTA,24.0,2015-16,C,5.0,61.0,1932.0,3620.0,1.7,2.8,6.5,31.8,25.3,31.0,55.400000000000006,-2.9000000000000057,-6.299999999999997,31.1,20.6,16.1,10.6,47.2,31.2,2015
201583,Ryan Anderson,NOP,28.0,2015-16,F,5.0,66.0,2008.0,4053.0,0.4,0.5,4.2,19.7,9.2,33.4,63.6,3.8000000000000007,-0.20000000000000284,33.5,21.4,13.6,8.7,47.2,30.2,2015
203527,Ryan Kelly,LAL,25.0,2015-16,F,4.6,36.0,470.0,957.0,0.5,0.8,4.4,20.1,12.5,33.300000000000004,64.2,-1.1999999999999957,-1.0,33.4,21.9,14.9,9.7,48.3,31.6,2015
201586,Serge Ibaka,OKC,26.0,2015-16,F,4.28,78.0,2500.0,5046.0,1.9,2.2,7.2,28.9,26.7,36.5,55.7,2.5999999999999943,-6.5,36.6,25.1,13.0,8.9,49.6,34.0,2015
201150,Spencer Hawes,CHA,28.0,2015-16,F-C,4.83,57.0,1035.0,2053.0,0.7,1.0,5.4,28.5,13.5,28.4,56.49999999999999,-3.3000000000000007,-3.700000000000003,28.4,19.0,14.7,9.8,43.1,28.8,2015
203500,Steven Adams,OKC,22.0,2015-16,C,5.0,80.0,2014.0,4035.0,1.0,1.7,6.8,28.3,14.2,35.099999999999994,56.2,-0.9000000000000057,-3.499999999999993,35.2,24.0,13.0,8.8,48.2,32.9,2015
201959,Taj Gibson,CHI,31.0,2015-16,F,4.71,73.0,1936.0,3828.0,1.1,1.5,4.9,21.0,22.7,33.1,56.3,-0.8000000000000043,-2.799999999999997,33.1,23.4,14.5,10.2,47.7,33.6,2015
204028,Tarik Black,LAL,24.0,2015-16,F-C,4.8,39.0,496.0,978.0,1.1,1.4,7.1,34.1,15.1,32.300000000000004,62.4,-2.3999999999999915,-3.000000000000007,32.7,20.9,13.5,8.7,46.2,29.6,2015
203093,Terrence Jones,HOU,24.0,2015-16,F,5.0,50.0,1044.0,2124.0,1.0,1.4,5.4,23.9,17.8,34.2,62.1,1.7000000000000028,-0.3999999999999986,34.4,22.5,14.5,9.5,48.9,32.0,2015
200757,Thabo Sefolosha,ATL,32.0,2015-16,F-G,4.1,75.0,1758.0,3559.0,0.4,0.8,2.4,11.5,16.5,31.8,58.099999999999994,-1.4000000000000021,2.599999999999987,32.0,21.1,14.0,9.2,45.9,30.4,2015
201168,Tiago Splitter,ATL,31.0,2015-16,C-F,5.0,36.0,579.0,1162.0,0.6,0.8,5.7,27.1,11.2,33.4,54.300000000000004,0.8999999999999986,-2.6999999999999886,33.5,21.2,12.3,7.8,45.9,29.0,2015
1495,Tim Duncan,SAS,40.0,2015-16,C-F,4.99,61.0,1536.0,2953.0,1.3,2.0,6.7,34.7,19.2,29.2,54.300000000000004,-3.3000000000000007,-4.499999999999993,29.4,19.4,17.1,11.3,46.5,30.7,2015
202389,Timofey Mozgov,CLE,29.0,2015-16,C,5.0,76.0,1326.0,2558.0,1.3,1.7,7.5,39.1,17.6,28.199999999999996,60.199999999999996,-3.4000000000000057,-1.1000000000000014,28.3,19.2,16.3,11.1,44.6,30.3,2015
202344,Trevor Booker,UTA,28.0,2015-16,F,4.09,79.0,1632.0,3110.0,0.4,1.0,3.7,16.9,9.7,34.2,60.0,2.900000000000002,2.200000000000003,34.4,22.1,13.8,8.9,48.1,31.0,2015
201946,Tyler Hansbrough,CHA,30.0,2015-16,F,4.14,44.0,343.0,679.0,0.8,0.8,4.1,19.6,18.9,32.6,59.3,1.9000000000000021,0.0,32.6,20.9,12.8,8.2,45.4,29.1,2015
203092,Tyler Zeller,BOS,26.0,2015-16,F-C,5.0,59.0,698.0,1449.0,0.5,1.1,7.2,34.2,6.4,31.6,59.699999999999996,-0.7000000000000028,-0.3999999999999986,31.8,21.2,17.0,11.3,48.9,32.5,2015
2199,Tyson Chandler,PHX,33.0,2015-16,C,5.0,66.0,1618.0,3288.0,0.7,1.0,5.8,30.4,11.4,29.799999999999997,61.4,-4.200000000000003,-1.8000000000000043,29.9,19.1,13.3,8.5,43.1,27.5,2015
2617,Udonis Haslem,MIA,36.0,2015-16,F,4.78,37.0,260.0,505.0,0.1,0.3,3.3,16.7,4.5,30.7,59.199999999999996,-0.5,1.3999999999999986,31.2,19.6,11.6,7.3,42.8,26.9,2015
1713,Vince Carter,MEM,39.0,2015-16,G-F,4.01,60.0,1005.0,1976.0,0.3,0.6,2.5,14.3,13.8,28.000000000000004,62.1,-4.4999999999999964,2.3000000000000043,28.1,17.3,10.2,6.3,38.3,23.6,2015
1626161,Willie Cauley-Stein,SAC,22.0,2015-16,C,5.0,65.0,1394.0,2884.0,0.9,1.7,4.6,24.8,20.6,27.3,66.5,-1.4999999999999964,2.6999999999999957,27.5,18.4,16.4,11.0,44.0,29.4,2015
203186,Willie Reed,BKN,26.0,2015-16,F-C,5.0,39.0,426.0,851.0,1.9,2.6,8.1,37.2,22.8,33.6,66.4,-2.0,3.1000000000000085,33.6,21.8,13.2,8.5,46.8,30.3,2015
2216,Zach Randolph,MEM,34.0,2015-16,F,4.17,68.0,2016.0,3840.0,0.2,0.3,5.4,26.0,4.0,32.0,62.4,1.3000000000000007,4.400000000000006,32.1,20.6,13.1,8.4,45.2,29.0,2015
2585,Zaza Pachulia,DAL,32.0,2015-16,C,5.0,76.0,2004.0,3851.0,0.4,0.4,7.4,37.4,5.0,28.9,63.0,-0.1999999999999993,1.3999999999999986,29.2,19.7,15.5,10.5,44.6,30.2,2015
1627773,AJ Hammons,DAL,24.0,2016-17,C,4.98,22.0,163.0,323.0,2.8,3.0,7.2,34.1,38.7,33.1,61.5,4.600000000000005,-3.9000000000000057,33.1,21.1,13.1,8.4,46.2,29.5,2016
203932,Aaron Gordon,ORL,21.0,2016-17,F,4.04,80.0,2298.0,4636.0,0.4,0.6,3.2,13.7,12.8,34.1,62.4,2.400000000000002,0.5,34.2,23.0,14.9,10.0,49.2,33.1,2016
203940,Adreian Payne,MIN,26.0,2016-17,F,4.47,18.0,135.0,272.0,1.4,1.9,5.8,26.2,23.8,38.3,57.49999999999999,3.999999999999993,-6.600000000000001,38.3,22.1,12.9,7.4,51.2,29.5,2016
